-0.428675,0.734158,0.126143,0.965677,0.067621,-0.053564,-0.245003,1.000000
-0.427737,0.734491,0.126699,0.965670,0.067085,-0.053308,-0.245233,1.000000
-0.426539,0.734916,0.127241,0.965691,0.066377,-0.052978,-0.245415,1.000000
-0.425100,0.735440,0.127903,0.965707,0.065578,-0.052522,-0.245665,1.000000
-0.422903,0.736273,0.128994,0.965736,0.064270,-0.051850,-0.246038,1.000000
-0.421019,0.736914,0.129730,0.965810,0.063200,-0.051251,-0.246152,1.000000
-0.418659,0.737687,0.130395,0.965975,0.061837,-0.050444,-0.246016,1.000000
-0.416044,0.738649,0.131426,0.966128,0.060318,-0.049579,-0.245969,1.000000
-0.413778,0.739578,0.132490,0.966264,0.058987,-0.048875,-0.245896,1.000000
-0.411776,0.740353,0.133288,0.966459,0.057785,-0.048326,-0.245526,1.000000
-0.409189,0.741540,0.134608,0.966675,0.056248,-0.047622,-0.245169,1.000000
-0.406997,0.742550,0.135767,0.966837,0.054997,-0.046974,-0.244939,1.000000
-0.405555,0.743321,0.136700,0.966942,0.054226,-0.046607,-0.244767,1.000000
-0.404641,0.743615,0.137169,0.967073,0.053863,-0.046327,-0.244380,1.000000
-0.403945,0.743962,0.137783,0.967114,0.053599,-0.046138,-0.244315,1.000000
-0.403591,0.744148,0.138207,0.967116,0.053529,-0.046022,-0.244343,1.000000
-0.403366,0.744188,0.138388,0.967135,0.053625,-0.045907,-0.244270,1.000000
-0.403268,0.744222,0.138451,0.967130,0.053760,-0.045844,-0.244269,1.000000
-0.403181,0.744445,0.138751,0.967069,0.053934,-0.045693,-0.244500,1.000000
-0.403010,0.744582,0.138987,0.967017,0.054164,-0.045412,-0.244709,1.000000
-0.402669,0.744797,0.139294,0.966975,0.054316,-0.044845,-0.244943,1.000000
-0.402257,0.745073,0.139556,0.966984,0.054337,-0.044216,-0.245020,1.000000
-0.401885,0.745242,0.139771,0.967051,0.054327,-0.043526,-0.244880,1.000000
-0.401685,0.745328,0.139824,0.967169,0.054310,-0.043143,-0.244484,1.000000
-0.401570,0.745353,0.139912,0.967327,0.054333,-0.042856,-0.243907,1.000000
-0.401672,0.745459,0.140197,0.967466,0.054368,-0.042758,-0.243361,1.000000
-0.401739,0.745569,0.140373,0.967641,0.054432,-0.042611,-0.242677,1.000000
-0.401924,0.745725,0.140462,0.967833,0.054548,-0.042469,-0.241908,1.000000
-0.402208,0.745717,0.140426,0.968094,0.054738,-0.042275,-0.240855,1.000000
-0.402202,0.745877,0.140363,0.968300,0.054733,-0.042061,-0.240061,1.000000
-0.402055,0.746243,0.140465,0.968479,0.054659,-0.041796,-0.239405,1.000000
-0.401937,0.746525,0.140544,0.968670,0.054626,-0.041451,-0.238696,1.000000
